driver_id,hard_brakes_per_100km,hard_accels_per_100km,speeding_per_100km,phone_use_per_100km,total_events_per_100km,fuel_per_100km,idle_time_pct,daily_hours,daily_km,night_driving_pct,daily_steps,daily_floors,daily_lifting_events,co2_per_km,cluster,pca_1,pca_2
D025,2.8605555555555555,1.1688888888888889,1.7955555555555556,0.7061111111111111,11.145,18.954444444444444,107.12777777777778,3.6277777777777778,154.85000000000002,58.33888888888888,1468.5555555555557,26.91111111111111,4.622222222222223,0.4378388888888889,6,2.1943248565152595,0.5516966096152767
D026,1.4611538461538462,0.7580769230769231,0.8538461538461538,0.3426923076923077,5.288846153846153,12.877692307692307,45.13461538461539,3.853846153846154,222.46153846153845,49.74615384615385,851.1923076923077,12.600000000000001,3.4538461538461536,0.2974538461538461,4,-2.846901704997077,1.5699511001280506
D027,3.971538461538462,3.558846153846154,2.898846153846154,0.7138461538461538,14.665384615384616,19.430384615384614,59.94230769230769,3.3615384615384616,120.6,0.0,2224.8076923076924,49.88076923076923,4.996153846153846,0.4488230769230769,3,4.423865967589047,0.39540433511714856
D028,1.07,0.9265384615384615,0.5373076923076924,0.3303846153846154,5.195384615384615,17.40153846153846,78.85,3.3499999999999996,123.71538461538461,0.0,2162.1153846153848,50.66153846153846,4.819230769230769,0.40195769230769235,0,1.049531914470969,-2.607383792442216
D029,3.936153846153846,3.471538461538462,2.959230769230769,0.8084615384615385,14.695384615384615,15.528846153846153,36.642307692307696,4.023076923076923,233.28846153846155,0.0,920.1923076923077,14.715384615384616,3.4076923076923076,0.35873076923076924,1,0.4234110497823902,4.830722665759822
D030,3.6068181818181815,3.2972727272727274,2.512272727272727,0.884090909090909,14.192272727272728,15.561818181818182,37.27727272727273,3.8454545454545452,224.6818181818182,49.98636363636364,902.2272727272727,15.0,3.6454545454545455,0.3594818181818182,1,0.5512741314979988,4.1708405438533385
D031,1.2123076923076923,0.9173076923076924,0.5965384615384616,0.3069230769230769,5.271538461538461,12.813076923076922,48.1576923076923,3.8461538461538463,223.0,0.0,847.4230769230769,12.596153846153847,3.4615384615384617,0.2960153846153846,4,-2.980351801897156,1.4205266824852987
D032,1.448076923076923,0.7607692307692309,0.8138461538461539,0.3626923076923077,5.218461538461539,17.393076923076926,76.71538461538461,3.503846153846154,129.13846153846154,60.4076923076923,2359.076923076923,54.96923076923077,5.211538461538462,0.4018,0,1.3234804621143943,-2.594451981394474
D033,0.4857692307692308,0.31115384615384617,0.13538461538461538,0.12384615384615384,2.1223076923076922,13.139615384615384,45.37307692307692,3.326923076923077,127.21538461538461,100.0,2233.8846153846152,50.21923076923077,5.1923076923076925,0.30352307692307695,2,-0.9371300048006986,-3.4931295061908543
D034,3.4666666666666663,4.026190476190476,2.5485714285714285,0.9285714285714286,14.976190476190476,17.892857142857142,48.08571428571428,3.7952380952380955,165.6095238095238,0.0,1315.7619047619048,23.414285714285715,4.447619047619048,0.41332857142857143,3,2.4203674296224773,2.968526413935828
D035,1.4565384615384613,0.7903846153846155,0.9365384615384615,0.28615384615384615,5.730384615384616,16.700769230769232,75.38076923076923,3.5,133.7576923076923,0.0,2214.8076923076924,48.33461538461539,5.246153846153846,0.38580769230769235,0,0.9519366769161413,-2.3269132510548585
D036,1.2376923076923076,0.768076923076923,0.5307692307692308,0.3246153846153846,4.785,12.571538461538463,42.62692307692308,4.146153846153846,242.34999999999997,49.642307692307696,896.7692307692307,13.973076923076924,3.5153846153846158,0.29041153846153844,4,-3.473860254730367,1.8670095114646488
D037,0.49521739130434783,0.38913043478260867,0.2473913043478261,0.16652173913043478,2.5934782608695652,13.117826086956521,42.2695652173913,3.465217391304348,130.18260869565216,40.28695652173913,2172.391304347826,48.76086956521739,4.304347826086956,0.3030391304347826,2,-1.3838914992094138,-2.5989963215921015
D038,1.603076923076923,1.0615384615384615,0.7730769230769231,0.28153846153846157,5.93923076923077,13.189615384615385,48.72692307692308,3.838461538461538,224.22692307692307,0.13076923076923078,866.5,13.096153846153847,3.2961538461538464,0.3046692307692308,4,-2.7326722946854987,1.6770065158584953
D039,1.4769999999999999,1.326,0.693,0.28900000000000003,6.7700000000000005,14.030000000000001,50.97,3.97,224.39000000000001,46.58,982.6,15.680000000000001,3.9,0.32408000000000003,4,-2.2415879120204387,1.4753425031443177
D040,1.4538461538461538,0.7384615384615384,0.9573076923076923,0.2992307692307692,5.477692307692308,15.772692307692308,71.2,3.361538461538461,143.55769230769232,100.0,1386.3076923076924,24.565384615384616,4.403846153846154,0.36435,5,-0.2098012795872718,-0.9893301397848399
D041,1.451153846153846,0.9523076923076924,0.8769230769230769,0.2873076923076923,6.0442307692307695,15.53346153846154,65.91153846153847,3.603846153846154,153.9653846153846,0.0,1364.576923076923,25.353846153846153,4.65,0.3588230769230769,5,-0.506909103701246,-0.6017208190541149
D042,0.43153846153846154,0.2373076923076923,0.12192307692307693,0.12269230769230768,1.8696153846153847,13.144615384615385,44.78076923076923,3.4615384615384617,130.8923076923077,0.0,2113.9615384615386,48.18846153846154,5.007692307692308,0.3036384615384615,2,-1.3238589413429902,-3.0963786003922533
D043,1.555,0.8142307692307692,0.7965384615384615,0.29230769230769227,5.422692307692308,12.923076923076923,47.684615384615384,3.8076923076923075,221.20384615384617,99.91538461538462,822.3076923076923,12.680769230769231,3.3499999999999996,0.2985153846153846,4,-2.8142868948882125,1.5201471307777301
D044,4.539,4.011,2.7350000000000003,0.905,16.64,16.3,40.0,4.17,242.32,59.160000000000004,913.7,12.85,3.63,0.37652,1,0.9461499614014051,5.44194312669848
D045,0.30730769230769234,0.25538461538461543,0.10846153846153847,0.14153846153846156,1.9707692307692308,13.417692307692308,45.13076923076923,3.326923076923077,123.01923076923077,0.0,2229.4615384615386,49.815384615384616,4.823076923076924,0.30993846153846155,2,-1.078521116499612,-3.366954423402411
D046,0.7178260869565216,0.3786956521739131,0.21739130434782608,0.15130434782608695,2.8978260869565218,13.29391304347826,45.4304347826087,3.3521739130434782,123.8608695652174,100.0,2204.0,52.19130434782609,5.160869565217391,0.30709565217391305,2,-0.726923319039155,-3.3215967961031505
D047,0.4169230769230769,0.38038461538461543,0.11384615384615385,0.05307692307692307,1.9169230769230767,10.445384615384615,28.03076923076923,3.911538461538462,223.97307692307692,46.03076923076923,873.4230769230769,11.857692307692307,3.1692307692307695,0.24128461538461538,4,-4.843564893446209,0.8301290236198138
D048,3.2357692307692307,2.5869230769230773,2.0776923076923075,0.7915384615384616,12.05076923076923,19.396153846153847,63.31923076923077,3.4384615384615387,129.51538461538462,47.1576923076923,2273.423076923077,51.5923076923077,4.911538461538462,0.4480576923076923,3,3.629309764817077,-0.22131913928730798
D049,2.0434615384615387,1.5076923076923079,1.1934615384615386,0.5546153846153846,10.467307692307692,21.686153846153847,124.63846153846154,3.430769230769231,125.46153846153847,52.74615384615385,2352.269230769231,52.31153846153846,4.896153846153846,0.5009423076923076,6,3.7396835794767074,-1.7788733935312966
D050,1.1426923076923077,0.9750000000000001,0.49653846153846154,0.3057692307692308,5.045384615384616,13.093846153846155,49.526923076923076,3.9692307692307693,229.63846153846154,53.5,867.4230769230769,12.430769230769231,3.5115384615384615,0.30249230769230767,4,-3.058245578264587,1.5486468051400482
D051,2.4780769230769235,1.6161538461538463,1.9407692307692308,0.6661538461538462,11.654615384615385,18.127692307692307,103.65384615384616,3.588461538461538,153.23076923076923,100.0,1437.4615384615386,25.33076923076923,5.088461538461539,0.4187423076923077,6,2.1992324991217203,0.3650139766387453
D052,1.1276923076923078,0.6369230769230769,0.583076923076923,0.34346153846153843,4.696153846153846,15.413461538461538,65.66538461538461,3.6884615384615387,159.26153846153846,0.0,1404.4615384615386,24.307692307692307,4.746153846153846,0.3560730769230769,5,-0.8782433622285524,-0.7612273009764094
D053,1.4453846153846153,1.0642307692307693,0.708076923076923,0.37576923076923074,5.984230769230769,17.087307692307693,73.26923076923077,3.457692307692308,127.47692307692309,52.80769230769231,2233.269230769231,49.94615384615384,4.6269230769230765,0.39469615384615386,0,1.027704922129872,-2.065073618751293
D054,0.4696153846153846,0.2726923076923077,0.13115384615384615,0.13576923076923078,2.081153846153846,10.373846153846156,28.126923076923074,3.9038461538461537,219.64615384615385,0.0,902.1153846153846,13.953846153846154,3.6384615384615384,0.2396346153846154,4,-4.545699390341728,0.5726628153140189
D055,0.42076923076923073,0.3288461538461539,0.13038461538461538,0.11884615384615385,2.043846153846154,10.557692307692308,28.403846153846153,3.8423076923076924,221.73846153846154,0.0,879.9230769230769,13.907692307692308,3.4692307692307693,0.24389615384615387,4,-4.540023545703922,0.5855696394534865
D056,1.4603846153846154,1.0046153846153847,0.6384615384615385,0.3507692307692307,5.774230769230769,15.258461538461539,64.21538461538461,3.55,154.7923076923077,0.0,1444.8076923076924,24.603846153846156,4.553846153846154,0.35246153846153844,5,-0.5670037496953897,-0.6543105267580305
D057,3.8834615384615385,3.477307692307692,2.924615384615385,0.7980769230769231,14.652692307692309,19.218846153846155,60.215384615384615,3.3461538461538463,126.46923076923076,43.38461538461539,2214.3846153846152,46.51923076923077,4.815384615384615,0.44395384615384614,3,4.3057588343045525,0.637794708486268
D058,3.9696153846153845,3.427692307692307,3.0134615384615384,0.845,14.61923076923077,19.501923076923077,60.91538461538461,3.411538461538462,126.46153846153847,100.0,2200.6153846153848,47.465384615384615,4.85,0.45046153846153847,3,4.441294667010185,0.7660607662217116
D059,0.31115384615384617,0.24153846153846154,0.12307692307692308,0.09730769230769232,1.9207692307692308,13.386538461538462,45.45384615384615,3.269230769230769,121.35769230769232,44.54615384615385,2043.5,44.02307692307692,4.242307692307692,0.3092346153846154,2,-1.4199523783671064,-2.978955661770983
D060,0.415,0.25653846153846155,0.11461538461538462,0.11307692307692307,2.0492307692307694,13.526923076923076,47.40384615384615,3.4384615384615387,128.39615384615385,50.56923076923077,2149.8076923076924,47.71153846153846,4.9423076923076925,0.31246538461538464,2,-1.1652756984524721,-3.1488671517164692
D061,1.1819230769230769,0.9865384615384615,0.816923076923077,0.23346153846153847,5.618846153846154,17.085384615384616,70.93846153846154,3.369230769230769,123.68846153846154,0.0,2162.269230769231,48.66153846153846,4.642307692307693,0.39466923076923077,0,0.8340423533837966,-2.352704339828972
D062,1.2061538461538461,0.8915384615384615,0.5384615384615384,0.3330769230769231,5.19423076923077,17.342692307692307,73.37692307692308,3.3076923076923075,120.41923076923078,52.95384615384615,2090.730769230769,47.91538461538461,4.9,0.40061538461538465,0,1.0450338955179348,-2.5871338780438324
D063,0.42,0.3281818181818182,0.16818181818181818,0.06454545454545454,2.29,11.830909090909092,36.09090909090909,3.3545454545454545,146.13636363636363,47.154545454545456,1292.3636363636363,19.863636363636363,4.0181818181818185,0.2732909090909091,2,-2.812740950596197,-1.4566322853344515
D064,2.044230769230769,1.5446153846153845,1.261923076923077,0.7234615384615384,10.566153846153847,15.094615384615384,76.56538461538462,3.8076923076923075,222.67307692307693,52.103846153846156,836.8076923076923,12.98076923076923,3.3307692307692305,0.34870384615384614,1,-0.8294882807351627,2.586553850404608
D065,1.2015384615384617,0.8323076923076923,0.5165384615384615,0.2830769230769231,4.759230769230769,12.673846153846153,45.76923076923077,3.9000000000000004,232.97307692307692,0.0,772.0769230769231,12.161538461538461,3.4153846153846152,0.29278076923076923,4,-3.30317757658335,1.5644854663867538
D066,0.42923076923076925,0.2623076923076923,0.13192307692307692,0.12269230769230768,1.8434615384615385,13.383846153846154,44.388461538461534,3.4038461538461537,125.57307692307693,42.53846153846154,2177.846153846154,51.026923076923076,4.907692307692307,0.30917307692307694,2,-1.130022131989246,-3.2692633146964982
D067,0.5557692307692308,0.3092307692307692,0.22076923076923077,0.08,2.185,10.363846153846152,27.353846153846156,3.8884615384615384,229.18076923076922,0.18076923076923077,854.9615384615385,13.123076923076923,3.3230769230769233,0.23939615384615387,4,-4.735384556740756,0.8486666847318187
D068,0.5833333333333334,0.5577777777777777,0.18000000000000002,0.09555555555555556,3.102222222222222,11.041111111111112,30.54444444444444,4.033333333333333,239.36666666666667,40.577777777777776,908.2222222222222,13.422222222222222,4.344444444444445,0.25511111111111107,4,-4.197404803259252,0.6778453136560357
D069,1.2592307692307694,1.1153846153846154,0.5007692307692307,0.3438461538461538,5.531923076923078,17.10269230769231,77.76153846153846,3.4038461538461537,127.08076923076922,52.05,2344.3846153846152,52.16538461538461,4.896153846153846,0.3950653846153846,0,1.1504239750815488,-2.574050980268371
D070,1.3949999999999998,0.8223076923076923,0.8311538461538461,0.2703846153846154,5.385769230769231,15.78730769230769,68.96153846153847,3.5576923076923075,150.3653846153846,0.0,1438.3076923076924,27.43846153846154,4.384615384615385,0.3646846153846154,5,-0.500472350681496,-0.7834410662077796
D071,1.356153846153846,0.9357692307692308,0.6130769230769231,0.30538461538461537,5.708076923076923,15.87923076923077,70.28846153846153,3.6692307692307695,155.84230769230768,0.0,1490.3461538461538,26.24230769230769,4.457692307692308,0.36680384615384615,5,-0.5636873463277311,-0.6238416393601504
D072,2.811153846153846,1.6757692307692307,1.8273076923076923,0.6553846153846153,12.044230769230769,21.04,117.79615384615384,3.3653846153846154,123.16538461538462,100.0,2352.3846153846152,53.05769230769231,4.949999999999999,0.4860423076923077,6,4.245243025024462,-1.2878617954036216
D073,0.9800000000000001,0.33454545454545453,0.46090909090909093,0.06545454545454545,3.5081818181818183,11.098181818181818,26.645454545454548,3.5727272727272723,206.3,100.0,766.7272727272727,11.718181818181819,3.1545454545454548,0.2563909090909091,4,-3.966696635201532,0.6234430814034592
D074,3.5626086956521736,3.3126086956521736,2.3434782608695652,0.911304347826087,13.867391304347825,17.971304347826088,53.07826086956521,3.604347826086957,152.11304347826086,47.23478260869565,1445.608695652174,26.730434782608693,4.682608695652174,0.4151217391304348,3,2.66100399539195,1.985423927117008
D075,1.4008333333333332,1.0,0.8291666666666666,0.3779166666666667,6.163333333333334,13.260416666666666,51.949999999999996,3.795833333333333,220.21666666666667,0.07083333333333333,842.625,13.9375,3.7125,0.30629999999999996,4,-2.399693554831846,1.4165706705861096
D076,0.40115384615384614,0.22846153846153844,0.1576923076923077,0.10076923076923078,1.7234615384615386,10.414230769230768,27.638461538461538,4.1,235.66923076923075,100.0,920.4230769230769,15.238461538461538,3.723076923076923,0.2405576923076923,4,-4.802439542924404,0.804956311221926
D077,4.83125,4.38625,3.625,0.915,18.258125,17.965,52.425,3.61875,160.9625,100.0,1436.375,26.91875,4.3375,0.41495625,3,3.690515118905975,3.4876334852190394
D078,1.2730434782608697,1.316086956521739,0.5843478260869565,0.3226086956521739,5.960869565217391,16.2,66.6086956521739,3.630434782608696,151.10434782608695,46.00869565217391,1394.0869565217392,25.29565217391304,4.369565217391305,0.37419565217391304,5,-0.43363725710465517,-0.48566898174407347
D079,0.5038461538461538,0.24423076923076925,0.19346153846153846,0.07807692307692309,1.8526923076923079,10.33,27.411538461538463,3.9000000000000004,228.1769230769231,100.0,811.0769230769231,13.415384615384616,3.3461538461538463,0.23858461538461537,4,-4.776747872625446,0.7889728131939733
D080,3.117692307692308,3.4892307692307694,2.1273076923076926,0.7230769230769231,12.943461538461538,15.18423076923077,39.15,3.9153846153846152,225.66538461538462,0.0,907.5384615384615,14.211538461538462,3.4192307692307695,0.3507692307692307,1,-0.13207446193344924,3.9794968205027583
D081,2.706538461538462,1.251923076923077,1.8599999999999999,0.5588461538461538,10.529230769230768,18.90576923076923,104.11923076923077,3.7576923076923077,158.66923076923075,47.41153846153846,1508.1923076923076,27.53846153846154,4.338461538461538,0.4366961538461539,6,1.739569738350245,0.704171745226965
D082,3.654375,3.40875,2.661875,0.806875,14.7225,15.30875,37.5375,3.6875,221.79375,55.825,809.625,13.775,2.975,0.35364375,1,0.399451536456254,4.3910080810494385
D083,1.2303846153846154,1.0438461538461539,0.5396153846153846,0.31230769230769234,5.497692307692308,12.77,46.33461538461539,3.919230769230769,228.51923076923077,0.0,865.5,12.796153846153846,3.5153846153846158,0.29499615384615385,4,-3.0440605305896886,1.5718599088787808
D084,1.716923076923077,1.0315384615384615,0.6680769230769231,0.2865384615384615,6.0369230769230775,15.196538461538463,65.6,3.6500000000000004,156.74615384615385,52.27307692307692,1485.5,27.346153846153847,4.5115384615384615,0.35105384615384616,5,-0.5878655158500241,-0.5475794693502173
D085,0.6793333333333333,0.2773333333333333,0.2693333333333333,0.10400000000000001,2.5646666666666667,13.309333333333333,44.26,3.4866666666666664,130.81333333333333,0.0,2129.3333333333335,50.74666666666667,4.433333333333334,0.3074733333333333,2,-1.3389676214678305,-2.692405784924356
D086,0.37423076923076926,0.23653846153846156,0.18692307692307694,0.08923076923076922,1.7384615384615385,13.54653846153846,44.01153846153846,3.2807692307692307,119.0653846153846,0.0,2219.8076923076924,50.24615384615385,4.819230769230769,0.31292692307692305,2,-1.0237703198817598,-3.492955788140919
D087,0.5875,0.41812499999999997,0.316875,0.11125,2.83,13.419374999999999,46.01875,3.55,134.5375,0.0,2144.0625,48.11875,5.025,0.30998125,2,-1.1457280181102507,-2.7853817709639785
D088,2.0123076923076924,1.4576923076923076,1.4576923076923076,0.5346153846153846,10.56,21.279999999999998,125.95384615384616,3.2346153846153842,119.61153846153846,49.16923076923077,2170.9615384615386,50.05384615384616,4.4884615384615385,0.4915730769230769,6,3.662319920643822,-1.6912585235308446
D089,1.3747058823529412,0.9005882352941177,0.5076470588235293,0.41529411764705887,5.588235294117647,15.475882352941179,59.48235294117647,3.6941176470588237,154.51764705882354,0.0,1570.2941176470588,27.88823529411765,4.852941176470588,0.3574941176470588,5,-0.5176169353567399,-0.7669633425357435
D090,3.6515384615384616,3.5984615384615384,2.9892307692307694,0.8246153846153846,14.362307692307693,19.232692307692307,60.142307692307696,3.4346153846153844,129.55769230769232,0.0,2183.3846153846152,46.84615384615385,4.957692307692308,0.4442538461538461,3,4.235419801195283,0.7353291730309119
D091,0.46153846153846156,0.2753846153846154,0.11076923076923076,0.06269230769230769,1.9646153846153847,12.088846153846154,38.70384615384615,3.6884615384615387,158.23076923076923,0.08076923076923077,1468.3461538461538,25.75,4.584615384615384,0.2792307692307692,2,-2.8062399866236865,-1.464461235992097
D092,1.1553846153846155,0.9288461538461538,0.4707692307692308,0.33076923076923076,5.260384615384615,12.856538461538461,47.97692307692308,3.784615384615385,223.78076923076924,0.0,892.6923076923077,14.711538461538462,3.6153846153846154,0.2969846153846154,4,-2.8366073518002493,1.1636914066274382
D093,1.1923076923076923,1.0673076923076923,0.5534615384615384,0.2919230769230769,5.367307692307692,17.413846153846155,80.96923076923076,3.3846153846153846,126.40384615384616,53.2,2401.346153846154,54.78076923076923,4.934615384615385,0.40226538461538464,0,1.283046218133758,-2.8090339192519025
D094,3.9050000000000002,3.585769230769231,2.9857692307692307,0.9292307692307692,14.978846153846153,18.329615384615384,56.45384615384615,3.619230769230769,152.6,0.0,1517.7307692307693,26.792307692307695,4.765384615384615,0.4234307692307692,3,3.232319490365046,2.345020986813805
D095,0.36423076923076925,0.31384615384615383,0.12230769230769231,0.1373076923076923,1.9007692307692308,12.232692307692307,40.34615384615385,3.6423076923076922,157.67307692307693,0.0,1532.4615384615386,28.36923076923077,4.553846153846154,0.2825846153846154,2,-2.5923334863835588,-1.5612690205651887
D096,1.2053846153846153,1.0846153846153845,0.5842307692307692,0.3334615384615385,5.501153846153846,15.201153846153847,65.74615384615385,3.726923076923077,166.72307692307692,0.08076923076923077,1384.076923076923,24.43846153846154,4.661538461538462,0.3511384615384615,5,-0.8832711401888818,-0.4231142059266121
D097,1.6526923076923077,0.8042307692307692,0.7665384615384615,0.22653846153846152,5.391923076923077,15.455,67.56153846153846,3.7653846153846158,161.56923076923078,0.0,1491.076923076923,25.48076923076923,4.907692307692307,0.3570192307692308,5,-0.683075265557344,-0.6565050841817096
D098,1.496923076923077,0.9376923076923076,0.8023076923076923,0.3007692307692308,5.9630769230769225,17.27346153846154,74.27307692307691,3.4384615384615387,123.23846153846154,53.861538461538466,2310.576923076923,53.36923076923077,5.096153846153846,0.3990115384615385,0,1.3114951670565775,-2.5616615599119963
D099,1.1776923076923078,0.8473076923076923,0.6403846153846153,0.305,4.865384615384615,15.286538461538461,65.23846153846154,3.6846153846153844,157.30769230769232,0.0,1524.0384615384614,28.076923076923077,4.584615384615384,0.35309615384615384,5,-0.8040073327760808,-0.7994263842704896
D100,0.5088461538461538,0.18384615384615385,0.1903846153846154,0.11884615384615384,1.885,13.431923076923077,46.06153846153846,3.3884615384615384,123.69999999999999,53.142307692307696,2229.1153846153848,51.19230769230769,4.988461538461538,0.31029615384615383,2,-1.0029592290967178,-3.3759005031205933
D101,1.0942307692307691,0.8223076923076923,0.52,0.31807692307692303,4.773846153846154,17.07923076923077,76.03076923076922,3.4346153846153844,128.84230769230768,0.0,2197.153846153846,44.68076923076923,4.7846153846153845,0.3945384615384615,0,0.6840199283288202,-2.369356939292023
D102,1.563076923076923,0.9003846153846153,0.8834615384615384,0.27653846153846157,5.907307692307692,16.93846153846154,74.09615384615384,3.3346153846153848,127.73846153846154,0.0,2133.576923076923,45.91923076923077,4.65,0.3912884615384616,0,0.941148415370327,-2.1569793436311753
